ch_0,ch_1,ch_2,ch_3,ch_4
-1.3734,-0.64521,-0.15065,-1.6566,2.8957
-0.17729,1.0179,-1.9288,-2.1868,-3.3214
-0.79313,-1.7412,-1.1639,0.3144,-0.19974
-0.60769,-1.1009,1.7078,-0.10547,2.7035
2.4668,0.0075296,2.0211,1.7533,2.6679
0.45355,0.61758,-0.53539,-0.38521,-4.6804
-1.9137,0.69253,-1.8187,0.16087,1.6354
2.9392,0.59223,0.048586,1.7993,2.0146
-2.4034,0.70484,-2.7341,-2.3015,-4.8253
-0.16073,-1.6727,1.7662,-2.1752,2.5767
1.6605,2.6044,1.5859,-1.007,-0.75468
-2.8858,2.073,-0.0051311,-0.16706,-0.03132
0.37043,0.095996,1.1635,2.9736,1.0468
2.3099,1.6605,-2.4178,0.44248,0.064879
1.7641,-1.1769,1.2298,2.6061,1.4877
-2.0538,-1.9841,0.41631,-0.90698,1.3194
-0.83989,-1.1891,-0.023142,-1.5708,0.0084883
-0.81427,-3.578,-0.94136,-1.8243,-0.96547
0.93586,-4.7269,-3.7145,-0.99003,-0.58406
-1.8196,3.2219,-0.69566,0.89176,-0.28602
-4.2629,-2.7672,-4.0897,-4.684,-4.6061
0.42983,-0.31712,-2.0609,-1.1459,1.8358
1.2208,0.84296,1.6718,-0.41357,-1.6552
-3.0554,-1.8496,-4.7518,-3.1991,-0.26413
3.617,1.071,0.58554,0.76966,0.22821
-4.3025,-1.0923,-1.2461,-1.6636,-3.5853
2.1589,0.19871,2.9224,3.6753,2.0564
3.3909,2.9554,2.2782,1.2877,1.2752
1.264,2.5478,3.7494,-1.0375,1.5839
4.144,2.5163,2.8216,1.7486,2.6901
-1.0567,0.37908,-0.083078,1.6277,-1.3389
-2.4833,-2.3575,-0.26292,3.6752,2.9286
5.5083,2.9401,3.7016,2.9874,3.0499
-0.68913,0.69587,2.2782,3.5568,2.4165
0.58183,3.5846,3.8569,2.5014,2.751
-3.2634,1.0187,0.44233,-1.6071,-2.326
-3.8061,1.4704,-3.0465,-3.6627,-2.2389
-0.50219,-1.7737,-2.0875,0.45083,0.43579
-0.40409,-2.7855,1.937,1.7978,1.0086
-2.1108,-2.449,-1.418,-0.16727,-2.2094
-4.0945,-2.8625,-6.3943,-6.5089,-4.6487
-0.77358,1.4658,0.69243,-0.34898,-3.6098
0.95275,0.39341,-0.43022,1.0934,0.46642
0.9598,-0.18453,-2.9861,-1.7877,3.8106
-1.0026,1.8855,-1.4511,-1.6606,-4.4814
-0.67179,-2.7707,-2.0768,0.86018,0.45655
5.7763,0.27151,1.6895,1.0644,3.3689
-4.7219,-2.2137,-3.2752,0.53931,-2.0351
1.2866,-1.4837,5.0682,1.0145,1.2548
0.3757,0.74025,-0.4251,-0.48327,2.5686
-0.43344,1.0936,2.9183,2.5806,4.2415
1.4169,4.3063,2.7841,0.43135,4.6996
3.1525,-0.8398,3.4678,3.6547,1.6706
1.3074,-2.234,-1.4205,0.31468,-3.0464
-4.5854,-1.3968,-0.35589,0.18059,-2.7246
-0.070254,4.1084,2.7404,1.3979,1.7205
-1.5902,-3.3186,-2.1672,-2.0501,1.3049
-0.02556,-2.662,-2.3794,3.3915,1.5894
-2.0843,1.308,-0.39277,-3.0744,-3.1489
-0.55666,-1.8171,-1.3725,-2.3046,-1.9722
-0.53032,-1.0096,2.5576,-1.7121,-2.0123
-0.17375,0.52622,0.09305,-1.6158,-2.5946
1.2949,4.1119,3.6384,2.8761,3.5456
4.151,0.8975,0.9939,2.0749,1.9943
-0.7944,-2.3596,-2.1489,-2.6125,-3.5008
-1.3971,-2.4278,-2.534,-2.1908,-2.3093
4.4405,1.8734,2.5342,2.0187,3.4394
-3.1395,-3.4481,-4.8162,-2.8856,-2.0905
1.285,-0.92478,0.22256,0.82574,1.2303
-0.47761,4.3053,0.024561,-1.1762,1.2351
-2.5278,-1.8786,0.5796,2.5786,-1.3301
0.53616,-0.73956,-0.028039,3.0513,1.6427
-2.2159,0.41186,-1.4032,0.9551,-4.5523
-0.82848,-0.58236,1.1562,-0.50087,-3.0542
0.89423,3.9761,0.074085,0.25403,1.6491
-0.55231,-1.4283,2.9007,1.9541,-0.43197
0.43365,-0.60415,-3.7821,-0.76215,1.3844
0.64677,0.37385,0.16396,-0.47152,-0.7181
-0.88217,3.4749,1.5479,-2.5442,1.2961
-1.4278,1.9459,0.90609,-0.24455,1.1017
6.1701,0.33995,4.4173,3.4188,3.0105
2.9217,0.070241,1.1154,-0.7136,-1.0383
-2.1914,0.11422,-0.72639,-5.1614,-1.705
-0.8593,-1.8508,0.46693,-0.016242,2.6111
1.631,1.7483,1.6795,0.96717,2.5136
-4.3314,-2.2213,-3.6591,-1.548,-5.7053
0.47413,1.9931,0.75261,0.46671,-1.3197
0.8004,1.3387,5.321,1.9136,-0.67156
2.8678,4.204,3.8744,1.4411,3.0318
1.4555,2.9753,0.45731,0.13444,1.2977
0.083541,-3.5328,-4.2188,-3.2982,-3.3212
-2.8915,-2.6456,-2.1448,3.5464,0.91369
1.5071,-1.0625,-0.30071,-4.0721,-5.1661
-3.2873,0.3807,-1.768,-1.5741,0.040129
0.58263,-2.068,-1.0798,-0.86309,0.461
1.6414,-2.7385,-0.10899,0.68438,0.61926
3.4735,0.58615,3.2819,2.569,1.4564
-3.2976,-0.55552,0.33013,2.7637,-0.65183
1.7215,-0.90339,0.92227,0.58282,-0.47409
-0.12009,2.5667,-0.2765,0.70662,0.89039
-0.95926,-1.1808,0.42198,-1.2671,-6.7839
2.0418,3.4588,-1.4183,0.64459,0.80738
-2.1859,3.5361,0.13727,-3.4837,-4.2285
-2.9932,-3.0148,-4.8158,-3.9772,-2.0405
3.0878,3.6661,1.6894,1.883,5.4046
-4.6355,-2.4091,-4.1966,0.57881,0.75068
-0.07113,2.3455,2.1157,-0.59169,1.2404
-2.4023,-1.3849,-3.4017,-4.9705,-3.9101
-1.423,-0.18725,1.1402,-2.0061,2.9277
1.6342,0.46993,-0.84043,0.21892,-1.7131
0.68967,-3.2301,-1.6328,-0.0062303,-1.3384
2.3686,-3.238,0.99767,5.801,8.0613
-0.47347,-0.33855,0.0076576,-0.84576,1.0666
4.311,0.70856,2.8295,2.7895,0.66338
-1.6226,1.7936,0.38056,3.0764,1.4653
2.3294,-0.13947,0.9187,2.1898,-0.68676
-3.5951,-2.3065,-2.4737,-2.2271,0.1295
0.69135,-1.0609,-3.0241,-2.1459,-2.0795
4.714,1.395,2.3325,-1.1704,2.3469
-3.1998,2.1916,-0.80219,-2.0753,-4.4001
1.8416,3.5791,4.1537,3.9517,3.6382
1.241,2.829,2.3194,0.53659,1.2204
2.1681,-1.2893,0.80382,-1.2469,-0.80656
1.8216,-0.40704,-0.59912,-1.9722,1.3015
-6.1948,-1.4432,-3.5971,-2.6887,-2.8265
-2.2918,-0.67287,-3.2733,-0.42861,-1.4845
-0.67727,2.8994,0.33827,1.1185,3.3467
-3.6571,-2.0949,-4.0234,-3.0811,-7.397
1.8234,-1.5517,4.6569,2.1989,4.3786
-3.1845,-2.5405,-2.5243,0.92267,-2.0036
-1.5841,1.4076,1.7383,0.39211,0.73447
-0.33449,0.0060822,-2.1674,-1.9376,-0.86631
-0.77874,-0.87732,-2.073,3.725,4.0099
1.5548,1.0307,-1.9878,-1.7577,-2.4495
0.83722,0.65475,0.20729,-1.9758,-1.7541
6.6215,5.1366,4.4741,1.6694,4.9391
-0.88325,0.83788,-0.62498,-0.052673,-0.21283
-2.4094,-3.8486,-5.81,-4.5708,-3.8716
-0.78032,0.3185,0.69825,-1.1245,-0.78448
3.6707,0.53393,1.4575,3.2253,2.0225
-2.0205,1.9587,1.3732,4.7901,2.4712
0.70505,-0.77801,1.4664,2.712,2.9844
0.21328,2.1546,0.90677,1.5705,-0.2869
-1.5495,-3.3147,-0.19113,-4.666,-6.6509
-0.88286,2.6432,1.3547,-0.61876,0.25012
0.6474,-0.40858,-0.11158,0.26384,-2.8109
6.2977,4.9531,4.4679,2.9793,3.3774
-1.5426,-3.2752,-1.9956,0.33217,-3.2896
3.2397,-0.51964,4.6454,2.0861,4.0594
2.4668,3.0942,4.596,3.2378,3.5843
-0.74138,-3.536,-4.254,-2.6528,-4.1558
-4.3127,-3.5021,-3.9691,-3.2344,-0.26609
-2.4095,-1.0274,-4.532,-1.1949,-2.765
-4.2047,-1.0086,-3.906,0.56032,0.62021
-2.2081,-0.52246,-2.6512,-1.8843,-3.8557
-1.1806,0.028336,0.062119,-0.3354,-0.10656
1.7664,-0.75875,2.5429,1.1445,3.6388
0.28998,0.50059,0.76987,2.684,-0.88598
-2.2496,0.13787,-2.7889,2.896,-0.20946
-0.75066,1.2252,0.34971,-1.2475,-2.3646
5.2496,3.6332,2.7291,1.1488,3.9567
-0.3867,5.0213,3.7051,0.95218,-1.8095
0.44898,0.55676,2.2292,1.2471,2.4401
-0.46231,0.6542,-2.7812,-5.2823,-0.34278
3.5127,-0.033657,1.8837,3.0606,1.9388
2.2928,-2.4516,0.076911,1.8928,-1.9697
-3.4088,-2.0257,-1.4571,-0.63318,-0.65858
-1.5209,-1.8554,-2.9307,-4.5975,-1.7094
0.6838,0.80809,-0.20381,-0.58336,-1.5433
-0.85609,-2.6437,-1.319,0.35683,0.41113
-4.0666,-2.1576,0.037024,-4.1529,-2.8072
-2.577,-1.7082,-1.8555,-1.5139,-4.7737
2.9531,-3.0602,4.0049,4.5631,3.6186
-1.4096,-0.98776,1.4957,0.64633,1.9096
-2.2125,-0.014548,-2.5839,-0.33754,-5.4654
-0.56037,-0.46784,1.5166,-3.078,-3.3046
0.8711,3.9925,3.2394,-0.40968,2.3212
-2.5745,1.025,-4.1694,-1.0309,-1.1615
2.3633,0.51828,3.5528,3.3644,1.06
4.4812,1.2728,1.3712,0.4395,4.9279
3.2638,2.0238,3.6648,3.1907,0.06961
3.6918,2.4767,-1.9277,0.74128,-0.88982
1.5808,4.0848,3.7922,3.3268,1.7926
-4.424,-3.6163,-9.206,-3.3075,-6.6435
2.0349,0.20746,4.6166,3.5153,6.6124
-2.6529,-0.03027,-2.0989,-1.7603,-1.3834
3.3004,-0.77303,0.74048,1.81,1.5525
-1.5987,0.57392,1.8277,-0.78111,-2.2023
1.3906,0.12003,0.68633,0.34451,3.8533
-4.2344,-1.3514,-1.4575,-0.69797,-2.9565
-2.7045,-2.8317,-2.685,-0.60462,0.44807
2.1817,0.84605,3.7663,0.53492,2.1724
-3.6427,-0.54708,0.2116,2.221,0.92914
0.71897,1.4975,0.54799,-3.6108,2.9039
-1.5222,-1.1609,-2.121,-1.6808,-4.4535
-0.61763,-0.79232,2.0701,0.63183,-0.06735
2.0811,1.266,2.053,0.20859,-0.50237
3.4502,0.51056,3.3349,1.4162,0.51736
-1.7422,-0.78936,-4.7376,-1.7948,-1.2833
1.8325,3.1668,4.1744,0.24015,0.36612
4.6165,1.8975,1.0049,0.98787,-0.56205
-3.8107,-1.6783,-5.0841,-4.9874,-3.6733
4.8419,-0.58622,-0.44427,-0.21863,1.9576
-0.22438,3.9915,2.3462,0.9558,3.7709
0.58305,2.5985,-0.50322,0.194,-1.9696
-6.5959,-5.8296,-5.1757,-2.1631,-1.6351
-0.23174,2.8633,1.187,0.13522,4.2088
-2.2788,-3.134,-0.4508,-0.96644,-1.9144
0.25774,2.4934,3.3103,2.8978,3.2475
3.8302,0.54637,2.5361,5.0818,4.2637
1.8596,-1.6871,-0.84627,-1.3106,-0.74454
-4.0729,-0.37611,-1.1031,-2.9698,0.93882
-1.7886,-0.32594,0.56095,3.8985,-1.0948
-0.35492,-0.12184,-2.4009,-1.6183,-3.0537
2.3862,3.4244,3.5301,-0.34248,2.2877
0.36438,-0.51714,1.8291,1.2356,1.1038
-0.93416,-1.6452,-0.36533,0.70431,-0.33925
-1.3007,-1.0986,-1.4691,-5.6659,-5.6375
1.1668,5.2501,0.16078,-0.2672,1.8093
-0.44557,-0.92106,3.9078,3.987,-1.5455
1.3046,-0.79758,-1.038,-1.2988,-2.5761
-3.8905,-1.3053,-5.6699,-0.35561,-2.8184
-1.3612,-2.344,-1.3726,0.66693,-3.9336
4.1322,1.7016,3.4167,2.3591,4.3363
-3.5363,-4.6287,-7.0237,-4.4098,-9.7116
-1.2605,0.49288,-0.25328,-0.33641,2.2953
0.14576,-0.71236,2.8019,0.74374,0.23571
0.87416,0.81329,-1.7492,-1.646,4.177
2.0852,3.7362,1.8135,-0.36522,0.38445
1.2864,-1.1741,-0.55476,2.2392,-0.64507
-1.0317,-0.80994,1.9804,2.46,1.0434
-3.2817,-1.1197,-3.2917,-2.0387,-3.2922
-2.4081,3.0835,0.0021775,-1.9325,1.6162
1.0795,3.2734,2.7367,0.48597,0.0037709
-2.306,-1.3249,1.0281,0.35688,0.58149
-0.51528,-3.635,0.34327,0.37743,1.3979
2.0521,0.5428,-0.74842,-1.1585,2.4179
2.7798,4.0514,2.8328,2.8477,2.5582
4.1059,-0.54757,-0.074205,3.3092,-0.28845
-2.5715,1.0188,0.91419,0.74332,-2.9681
-0.8506,-0.82417,-0.59548,-3.1795,-1.6631
-0.36272,-3.769,0.3381,-0.99124,-3.3772
0.26054,-2.1441,1.8502,1.4438,-0.93876
-1.4169,-0.15865,-5.2686,0.29196,2.9146
-0.61967,-2.1876,-0.8506,-3.7813,-4.4752
1.3712,-1.1728,-1.018,-0.47343,-0.70109
1.0572,1.3481,1.6149,-0.19497,0.31739
0.76114,0.27091,3.3861,0.64827,1.4488
0.76952,0.18421,3.9016,3.359,-3.1685
0.59755,0.77227,-1.0264,-1.8351,2.3454
-0.31247,2.3372,-1.711,3.0958,-0.92912
0.63945,0.46717,0.98478,-1.0105,-1.3632
-0.9068,0.036944,-2.3625,-3.4362,-3.9909
0.8314,1.4362,2.2018,1.3383,1.3776
2.2172,4.3668,2.5241,2.1923,3.082
0.15944,-0.28292,-0.38314,0.65056,1.8612
-1.9998,-2.1642,-0.69038,1.6703,-0.43583
-0.99446,3.0763,-0.51989,-0.62677,1.0074
-0.20606,-0.68361,0.29492,-4.0308,1.0302
-1.2738,-1.3793,0.17579,-2.6584,-0.92475
-1.6392,0.58767,2.3553,-2.0389,-2.6285
0.018691,-1.3492,-2.24,1.3714,-0.27268
0.37811,-3.1694,0.1577,-0.50925,1.5023
1.4466,0.90224,2.3661,-0.17097,1.2634
3.3544,2.4765,2.8284,5.124,-1.1909
0.70425,0.8313,0.92952,1.6037,1.5951
-5.0259,-4.5093,-3.4292,-2.673,-6.6673
-1.9239,-2.9298,0.72543,-1.2943,1.5721
2.5464,-0.9436,-1.3857,0.49728,1.2533
2.5071,0.10921,1.7102,2.8569,3.4843
1.147,1.3229,-0.17237,-0.17589,-2.0701
-6.483,-2.1339,-1.8748,0.64772,0.26661
-1.3309,3.0833,1.806,-3.5141,3.4686
-0.25118,0.18649,-0.0038502,0.66769,-0.64268
1.3586,-1.0307,-0.49592,4.8127,1.4344
1.7167,-0.21143,2.9398,0.89861,1.77
-0.54234,1.3103,-1.9253,-2.0868,-2.6251
0.09117,2.3634,-2.3905,-1.049,-2.483
3.8712,-0.13534,-0.82614,2.861,3.1548
0.20754,1.8725,-1.196,-0.8373,-1.3672
-2.155,-2.8139,-3.0723,-3.1749,-1.1513
-0.061263,1.5573,3.4162,1.5006,2.0761
0.29825,0.68167,1.8925,0.79356,-0.027332
-0.98592,0.081413,2.0743,1.682,2.063
2.5026,1.9559,-0.70943,0.96795,2.8857
-3.1162,-1.4431,-3.7702,-6.0542,-7.6958
2.1331,0.60148,-2.0396,-4.4914,2.135
-4.4819,-0.98948,-2.4225,-4.7406,-3.6495
2.5615,0.6433,-1.3329,-1.0699,0.76776
-4.8651,-2.7797,-3.6394,-2.03,-6.3329
-0.32149,1.0194,-0.025598,1.536,1.3786
1.1656,-1.6536,-1.8187,0.3977,-1.391
3.5459,0.8268,2.3056,4.1365,6.4751
0.80099,0.67233,0.9452,4.6017,-1.5209
2.0615,3.8183,2.4137,1.8345,2.3404
-1.0908,-1.5191,2.2512,-1.835,-1.9367
0.71796,-1.5487,1.9771,1.3682,-0.55185
0.27081,3.8207,-0.39733,-2.0328,1.8489
-0.087671,0.33832,-1.5202,-1.3024,-2.6778
1.5268,5.01,4.1614,1.9437,6.107
0.29581,-2.2308,-1.6541,2.4733,0.086875
4.654,2.8786,3.2331,4.756,2.2808
2.3805,-0.15159,0.054363,2.729,0.53043
-4.1883,-1.0576,-2.5622,-3.8743,-3.0223
-0.026143,0.1607,1.3592,0.20655,0.60596
-3.1081,-4.6462,-4.562,-4.6277,-4.6404
-1.6514,-1.7657,-1.0986,-1.2563,0.94409
0.80415,-1.4025,0.95904,-0.56719,2.1628
0.969,2.2987,-3.051,-1.5944,0.64603
0.94732,2.631,-0.72395,-1.9214,-1.9377
-3.8008,-3.9036,-6.252,-4.0092,-1.3177
0.68644,-1.6983,2.1628,-1.8327,2.427
1.9063,1.7973,2.7026,4.5664,1.8394
-0.20743,1.024,1.1748,3.0985,-0.97692
-2.5989,0.43304,0.17505,1.114,-0.54976
-4.5338,-1.257,-5.1291,-1.573,-3.2329
-0.76088,-5.0554,-1.5386,-2.7717,-2.6471
4.9429,1.7641,2.0164,1.4584,6.9673
0.48369,0.92644,1.8639,-1.0837,1.8977
-3.2962,-4.3023,-2.5397,-2.0006,-0.38756
-0.13699,-0.33632,1.5674,-0.53101,-3.6048
1.9313,1.7215,1.7481,3.6291,0.88513
-0.5821,-2.1277,1.6969,-0.056189,-2.6351
2.9013,3.4458,1.9878,3.4688,5.0305
-1.1661,-1.7896,-1.9045,1.3247,0.021294
1.5577,0.60967,2.947,-3.0326,1.6827
2.8108,1.8714,0.95255,-0.11965,2.4207
1.0405,0.74773,2.978,3.9267,3.2762
1.1003,2.9178,2.8742,1.9099,-1.1881
-0.4716,-0.35364,-0.086379,-0.038652,-2.401
0.12654,3.3832,1.1141,-0.18895,-0.54908
-0.6988,-0.9981,-3.2165,-3.7694,-2.8506
3.1636,-1.7776,1.7514,1.3669,-2.1055
-2.0934,-3.3663,-3.8339,-2.6915,-2.955
3.24,-0.52016,-2.141,-0.93587,0.23563
-1.9629,2.3538,0.61685,-0.94533,0.91309
-5.0372,-4.4957,-4.1691,-1.2777,-0.30719
-4.1212,-1.4184,0.23558,-1.1822,-0.23553
1.695,0.12262,-0.56561,-0.63561,-0.16892
0.92743,0.21044,-1.0027,3.6888,2.7129
-2.3067,-1.0124,1.5376,0.69654,0.42707
-1.5033,1.6495,-2.2362,0.21719,2.4172
-1.6475,-1.2866,-1.3531,-4.6916,1.8509
-0.72971,-2.726,-1.585,-2.4165,-4.7321
3.9466,3.7893,4.4956,1.3869,2.6378
-1.1716,-0.51853,-3.76,-0.73015,-0.907
-0.46164,-2.4875,2.2653,0.55407,0.28648
-2.0285,-1.277,-1.1695,-1.0011,-2.814
2.4599,2.9477,1.8061,3.1531,1.886
2.1832,-1.7397,-2.0479,1.6843,-3.4163
4.812,3.1916,5.7369,4.1423,2.0927
-0.88652,-1.5039,0.73126,0.3077,-1.7413
0.74907,-0.093769,3.0423,-0.74255,0.39947
-1.4992,1.0335,-2.8158,-3.9225,-0.50439
3.5172,0.90339,2.6758,2.1282,4.6633
3.0536,0.86632,-0.32612,-0.80707,1.5939
-2.0356,1.0011,-0.68049,0.74217,-0.008727
-3.3473,2.2901,-1.7397,-1.5822,-4.626
-0.89562,-1.2576,-1.4881,-1.3093,-1.8457
0.47802,0.7716,2.6759,5.2175,2.8623
-1.4595,-1.098,-4.8019,-1.9517,-3.1139
-0.26667,1.524,2.7,1.9985,1.8625
0.15163,0.95671,-2.0992,1.8565,3.1096
-0.38135,1.147,0.22908,-2.5916,-0.69514
-1.3262,-0.30184,-1.1791,-3.6659,-3.7331
-1.3521,0.25095,-0.76902,1.2064,0.69017
1.7473,-0.1572,0.10993,-1.2923,-2.7792
0.42997,-1.6684,-2.2636,0.71809,2.2866
0.64293,-2.0516,1.26,-3.95,-3.9262
0.76976,1.6444,-0.38431,-1.0424,0.70302
2.1219,0.57372,5.7486,0.49962,4.7985
5.3879,2.44,2.5098,2.3815,1.0947
2.0581,1.162,0.36852,0.46309,-1.1117
2.6199,2.5843,2.2897,3.0726,1.9898
-8.125,-5.1457,-8.6504,-5.19,-5.9099
-2.7252,-4.023,-2.3109,1.0795,-0.39946
-1.4566,-2.0732,1.2146,0.84993,-0.33724
-3.79,-2.897,-4.7229,2.5063,2.6294
-1.5879,-1.1897,-2.0317,-3.0178,-1.8589
-0.49491,0.034137,-1.1731,-3.3684,-1.581
-0.21046,1.886,2.0561,-2.371,4.6776
3.944,3.8985,2.637,1.4624,1.5787
-2.3695,2.0512,0.70083,0.59889,-2.9365
2.3179,1.4844,-0.15729,0.5431,1.0184
-1.4941,-1.3834,-2.1158,3.9985,2.1661
2.8397,2.7077,1.0693,0.64562,1.0765
2.1405,1.4305,3.3947,3.9998,1.3133
1.9546,-2.0548,-0.74175,0.57065,2.4219
0.87115,0.92791,-2.1293,-2.0125,-4.8299
-1.2958,-2.7991,-1.4021,-2.4556,-2.5309
0.046828,-1.1063,3.5577,1.5505,-0.14955
1.813,-1.412,1.1984,2.0211,1.2638
0.29911,2.1703,-2.6274,-1.1845,1.1007
1.9751,3.5783,-1.6078,-1.2993,-0.99093
-1.4113,-2.1506,-2.7,-2.3838,-0.67105
1.6507,3.8135,0.93428,2.7627,4.7504
-2.9608,-0.038396,-3.7234,-3.1434,-7.8946
-3.6159,-1.172,-1.7296,-2.1597,-2.1599
-3.1686,-2.9867,2.6519,-0.77179,-1.9376
0.97778,-0.75754,2.5668,0.40494,1.5157
-3.928,-1.7237,-4.6767,-2.4361,-1.4739
0.32595,2.4334,1.9061,3.795,5.3713
3.8134,3.7489,4.8225,1.7372,3.1214
-0.33614,0.93374,-0.4123,-2.3346,0.40092
-0.10037,0.073929,-0.51289,-0.52267,-1.7326
-0.11282,-1.3728,-2.6315,2.4953,0.78626
2.2215,-2.272,-1.6089,-0.7482,-0.1962
-1.9633,-0.64269,0.43528,-1.1589,2.1428
0.6202,0.51805,0.40215,0.9326,1.5812
-1.0399,-3.7726,-3.6722,-4.4966,-8.0292
0.23711,-0.57342,2.1129,-1.3963,-1.1667
-3.9501,-2.9018,-3.6838,-1.2407,-5.6992
0.88522,1.0205,-0.28397,1.5688,3.4354
1.6347,-0.47117,4.9373,0.73974,2.4642
2.0911,1.3643,0.92302,1.1312,2.7801
1.4169,6.21,2.1712,5.0859,4.0497
-4.5237,-1.8776,-4.4139,-5.3767,-6.878
2.4583,4.9309,1.4551,-1.0763,0.72043
1.0228,-1.4272,-0.93934,-1.9787,-2.1961
0.59049,-0.94897,1.2349,5.7446,2.7129
1.9688,2.6308,1.8364,0.26716,1.63
-0.6763,0.42218,-1.6145,-2.9081,-2.1804
0.029864,2.2869,1.3293,-0.90928,3.1698
-3.5617,0.16203,0.63042,3.8477,2.9773
-2.3423,-0.03463,-0.90913,-0.57199,-2.3672
0.90593,-3.973,0.3342,3.6678,3.1375
1.1458,-0.79147,-2.4003,-1.4359,-2.9321
-0.16043,0.06173,2.0901,1.9642,3.255
-2.252,-1.4284,-2.3426,-2.8523,-3.2825
-1.7841,0.078506,-0.39886,-2.3137,0.48516
0.82664,0.48188,-1.4708,0.93408,0.25387
1.9092,2.8298,-0.7609,-3.8504,-1.0653
-2.9062,1.6947,-1.3012,-3.7736,-2.3103
1.5831,1.3032,3.395,4.1416,3.8182
-2.0755,-2.457,-1.8031,-1.1118,-5.0624
-4.5044,-3.1158,-4.7405,-4.6803,-1.7534
-2.1946,0.41359,-3.5697,-0.1862,-1.0661
1.7393,-1.2845,1.397,-2.8098,2.4489
0.74743,0.44726,0.27434,-1.0842,-2.1705
2.7207,-1.734,3.9181,3.0143,3.1403
3.002,3.2419,-1.1002,3.6635,2.7902
-0.1448,-0.26368,-3.7619,-3.4451,-1.0605
0.44081,3.1876,-0.20531,-0.55499,0.60101
0.46731,-0.88016,0.59001,-0.1577,0.3886
-0.13775,1.4628,4.1139,5.0075,3.3614
-1.7055,-0.77075,-4.0992,0.22291,-1.3126
0.094947,-0.50237,-1.4938,-3.4658,-1.3546
0.97748,2.9867,1.7277,0.69842,1.9558
2.1274,-0.06315,6.0536,3.3193,1.2772
1.426,0.2129,2.0586,-0.30707,-1.0205
-1.1799,1.6717,-2.0749,-0.86662,-2.1814
-1.7913,-0.48417,-2.6804,0.17035,-1.0722
-1.0983,-0.13372,-1.9302,-5.0382,-4.2702
-0.098741,1.6056,1.7781,0.43354,1.7015
2.6727,3.1957,1.5497,-1.1336,2.7502
-0.99368,-3.186,1.0789,3.9182,-0.55886
1.0393,-0.78841,2.6145,3.5435,0.66009
2.145,-1.7637,1.2469,0.92432,0.44009
0.84155,1.0256,-3.2793,0.36598,-0.31823
-1.602,0.33097,2.6117,0.14217,0.77701
-4.2128,-2.2848,-7.4635,-5.2389,-2.9809
1.3767,-2.7041,0.43532,0.15095,1.4701
0.64106,3.0785,0.19944,0.96578,0.32675
1.0098,2.5547,3.4673,-1.2308,3.2212
-1.3591,0.12983,1.711,0.69126,-4.0428
-1.0359,-0.40299,-6.0415,-2.597,-4.0587
-2.0263,0.8088,1.1527,1.1602,-0.46593
1.9744,-0.22062,2.7605,3.3297,3.3859
-3.6319,-3.1516,-5.0513,-1.7758,-1.6626
-0.3485,-2.3145,-1.3408,-3.4745,1.7932
0.4602,3.1088,4.6522,3.1677,-0.68801
-1.2076,-1.298,-5.9085,-3.2272,-6.8257
-1.6213,-4.2424,0.15267,-1.5992,-2.6513
-1.7256,-0.80477,-0.89983,-0.91572,-2.5307
0.76384,-1.0418,0.55356,0.28191,0.96839
3.1951,1.9874,1.162,0.73798,0.55836
1.9387,2.7264,1.5413,1.2853,2.3863
3.5643,6.4082,4.7505,2.321,2.9907
1.5484,2.1564,0.56675,2.0279,1.4403
1.0332,1.702,3.7949,2.3204,3.5275
2.6511,0.56467,2.9263,2.8241,1.6639
-0.11297,-1.9941,-3.1714,-2.9874,-1.7728
2.1447,1.978,0.12565,4.1312,3.664
-1.299,0.29191,-2.4024,-3.6031,0.0052328
-0.12458,-4.4903,-3.1743,0.17466,-0.98181
-2.3812,-2.0283,-4.7164,-0.30071,-1.0698
-0.91062,2.7131,2.2335,-0.83297,-1.8906
1.3542,1.9581,0.30141,-2.9314,-2.2324
-2.2415,3.1343,1.6467,-1.4099,1.6811
-3.347,-7.0057,-1.7961,-1.3936,-2.7069
1.3671,2.3442,3.5717,-0.20124,-1.3731
3.5008,-2.6785,-2.6932,-2.9291,0.39912
-2.7821,-1.2537,-2.4582,-3.3072,-1.6507
1.0084,-0.15848,-1.1022,-2.1397,0.49842
-8.1568,-1.2563,-0.62582,0.93324,0.75691
-0.022518,1.3123,2.6539,-1.348,1.3446
-0.52495,1.0528,1.9338,3.5343,-0.16983
1.6756,1.9089,-1.4835,-0.68824,-0.33032
0.76794,-2.5476,-0.07467,1.8798,-0.69369
1.6756,-0.29721,2.8755,4.9684,3.3591
-0.68368,-0.66953,-2.1922,-2.9392,-2.7954
-2.1642,2.1245,-0.58673,-1.745,-0.94763
1.7518,3.2906,3.7963,2.5621,4.2688
-2.7765,-3.2144,-3.8656,-1.0502,-1.8947
-0.5304,-5.0091,-2.1163,3.9428,2.8956
-1.6041,-2.6941,-1.9465,-0.74492,0.6604
1.978,2.9632,3.4895,2.7226,4.476
1.9274,4.4621,-0.61864,0.36277,-0.26835
0.19296,2.0192,2.1294,-0.58437,-0.52169
1.5866,-1.6299,3.6217,0.31658,1.0644
-1.1379,-3.5001,-4.1718,3.3373,0.33354
5.2026,-0.37186,1.3931,-1.3171,0.025189
-0.55838,-0.10409,-0.21784,-2.2098,0.4474
-0.077836,0.56972,-1.7839,-1.5448,-1.7124
-1.6805,0.16129,0.084785,0.68383,-1.3524
